cycle,state,Candidateidentifier,RaceID,pollster,startdate,samplesize,Poll,Percentage.of.Vote.won.x,year,Republican,Democrat,experienced,pvi,GenericBallotSept,daysLeft,poll_period,numberSupport
2018,Maine,2018MEBrakey,20181900,Suffolk University,8/2/18,500,25,,2018,1,0,1,1.414830868,55.1,-96,,
2018,Maine,2018MEKing,20181900,Suffolk University,8/2/18,500,52,,2018,0,1,1,1.414830868,55.1,-96,,
2018,Maine,2018MERingelstein,20181900,Suffolk University,8/2/18,500,9,,2018,0,1,0,1.414830868,55.1,-96,,
2018,Indiana,2018INBraun,20181400,Trafalgar Group,7/31/18,1420,38.6,,2018,1,0,1,-8.112056678,55.1,-98,,
2018,Indiana,2018INDonnelly,20181400,Trafalgar Group,7/31/18,1420,50.7,,2018,0,1,1,-8.112056678,55.1,-98,,
2018,Mississippi,2018MSBaria,20182400,Triumph Campaigns,7/30/18,2100,32.45,,2018,0,1,1,-7.954178646,55.1,-99,,
2018,Mississippi,2018MSEspy,20182402,Triumph Campaigns,7/30/18,2100,26.81,,2018,0,1,1,-7.954178646,55.1,-99,,
2018,Mississippi,2018MSHyde-Smith,20182402,Triumph Campaigns,7/30/18,2100,41.09,,2018,1,0,1,-7.954178646,55.1,-99,,
2018,Mississippi,2018MSMcDaniel,20182402,Triumph Campaigns,7/30/18,2100,14.77,,2018,1,0,1,-7.954178646,55.1,-99,,
2018,Mississippi,2018MSWicker,20182400,Triumph Campaigns,7/30/18,2100,53.25,,2018,1,0,1,-7.954178646,55.1,-99,,
2018,Texas,2018TXCruz,20184300,Quinnipiac University,7/26/18,1118,49,,2018,1,0,1,-7.023984994,55.1,-103,,
2018,Texas,2018TXO'Rourke,20184300,Quinnipiac University,7/26/18,1118,43,,2018,0,1,1,-7.023984994,55.1,-103,,
2018,Wisconsin,2018WIBaldwin,20184900,Emerson College,7/26/18,632,50,,2018,0,1,1,-1.482069759,55.1,-103,,
2018,Wisconsin,2018WIVukmir,20184900,Emerson College,7/26/18,632,36,,2018,1,0,1,-1.482069759,55.1,-103,,
2018,Arizona,2018AZMcSally,20180300,OH Predictive Insights/MBQF,7/24/18,600,44,,2018,1,0,1,-4.106799945,55.1,-105,,
2018,Arizona,2018AZSinema,20180300,OH Predictive Insights/MBQF,7/24/18,600,48,,2018,0,1,1,-4.106799945,55.1,-105,,
2018,Delaware,2018DEArlett,20180800,Gravis Marketing,7/24/18,884,39,,2018,1,0,1,5.995207379,55.1,-105,,
2018,Delaware,2018DECarper,20180800,Gravis Marketing,7/24/18,884,47,,2018,0,1,1,5.995207379,55.1,-105,,
2018,Florida,2018FLNelson,20180900,Mason-Dixon Polling & Research Inc.,7/24/18,625,44,,2018,0,1,1,-1.790610365,55.1,-105,,
2018,Florida,2018FLScott,20180900,Mason-Dixon Polling & Research Inc.,7/24/18,625,47,,2018,1,0,1,-1.790610365,55.1,-105,,
2018,Nevada,2018NVHeller,20182800,Suffolk University,7/24/18,500,41,,2018,1,0,1,0.039999588,55.1,-105,,
2018,Nevada,2018NVRosen,20182800,Suffolk University,7/24/18,500,40,,2018,0,1,1,0.039999588,55.1,-105,,
2018,Florida,2018FLNelson,20180900,Florida Atlantic University,7/20/18,800,40,,2018,0,1,1,-1.790610365,55.1,-109,,
2018,Florida,2018FLScott,20180900,Florida Atlantic University,7/20/18,800,44,,2018,1,0,1,-1.790610365,55.1,-109,,
2018,Michigan,2018MIJames,20182200,Emerson College,7/19/18,600,29,,2018,1,0,0,0.110617903,55.1,-110,,
2018,Michigan,2018MIStabenow,20182200,Emerson College,7/19/18,600,47,,2018,0,1,1,0.110617903,55.1,-110,,
2018,Michigan,2018MIJames,20182200,Marist College,7/15/18,886,37,,2018,1,0,0,0.110617903,55.1,-114,,
2018,Michigan,2018MIStabenow,20182200,Marist College,7/15/18,886,55,,2018,0,1,1,0.110617903,55.1,-114,,
2018,Minnesota,2018MNHousley,20182302,Marist College,7/15/18,876,35,,2018,1,0,1,1.11430914,55.1,-114,,
2018,Minnesota,2018MNSmith,20182302,Marist College,7/15/18,876,49,,2018,0,1,1,1.11430914,55.1,-114,,
2018,Wisconsin,2018WIBaldwin,20184900,Marist College,7/15/18,906,55,,2018,0,1,1,-1.482069759,55.1,-114,,
2018,Wisconsin,2018WIVukmir,20184900,Marist College,7/15/18,906,38,,2018,1,0,1,-1.482069759,55.1,-114,,
2018,Florida,2018FLNelson,20180900,Gravis Marketing,7/13/18,1840,47,,2018,0,1,1,-1.790610365,55.1,-116,,
2018,Florida,2018FLScott,20180900,Gravis Marketing,7/13/18,1840,43,,2018,1,0,1,-1.790610365,55.1,-116,,
2018,West Virginia,2018WVManchin,20184800,Trafalgar Group,7/13/18,1158,49.9,,2018,0,1,1,-13.38955503,55.1,-116,,
2018,West Virginia,2018WVMorrisey,20184800,Trafalgar Group,7/13/18,1158,39.5,,2018,1,0,1,-13.38955503,55.1,-116,,
2018,Tennessee,2018TNBlackburn,20184200,Emerson College,7/11/18,657,37,,2018,1,0,1,-14.12184488,55.1,-118,,
2018,Tennessee,2018TNBredesen,20184200,Emerson College,7/11/18,657,43,,2018,0,1,1,-14.12184488,55.1,-118,,
2018,Virginia,2018VAKaine,20184600,Virginia Commonwealth University,7/10/18,747,49,,2018,0,1,1,0.727101238,55.1,-119,,
2018,Virginia,2018VAStewart,20184600,Virginia Commonwealth University,7/10/18,747,26,,2018,1,0,1,0.727101238,55.1,-119,,
2018,Texas,2018TXCruz,20184300,Texas Lyceum,7/9/18,441,41,,2018,1,0,1,-7.023984994,55.1,-120,,
2018,Texas,2018TXO'Rourke,20184300,Texas Lyceum,7/9/18,441,39,,2018,0,1,1,-7.023984994,55.1,-120,,
2018,California,2018CAde Leon,20180500,Public Policy Institute of California,7/8/18,1020,24,,2018,1,0,1,10.76322564,55.1,-121,,
2018,California,2018CAFeinstein,20180500,Public Policy Institute of California,7/8/18,1020,46,,2018,0,1,1,10.76322564,55.1,-121,,
2018,Montana,2018MTRosendale,20182600,Remington Research Group,7/8/18,2581,46,,2018,1,0,1,-8.652566712,55.1,-121,,
2018,Montana,2018MTTester,20182600,Remington Research Group,7/8/18,2581,49,,2018,0,1,1,-8.652566712,55.1,-121,,
2018,Missouri,2018MOHawley,20182500,Remington Research Group,7/7/18,1034,48,,2018,1,0,1,-6.881433406,55.1,-122,,
2018,Missouri,2018MOMcCaskill,20182500,Remington Research Group,7/7/18,1034,46,,2018,0,1,1,-6.881433406,55.1,-122,,
2018,New Jersey,2018NJHugin,20183000,Gravis Marketing,7/6/18,563,41,,2018,1,0,0,5.440680607,55.1,-123,,
2018,New Jersey,2018NJMenendez,20183000,Gravis Marketing,7/6/18,563,43,,2018,0,1,1,5.440680607,55.1,-123,,
2018,Texas,2018TXCruz,20184300,Gravis Marketing,7/3/18,602,51,,2018,1,0,1,-7.023984994,55.1,-126,,
2018,Texas,2018TXO'Rourke,20184300,Gravis Marketing,7/3/18,602,42,,2018,0,1,1,-7.023984994,55.1,-126,,
2018,Arizona,2018AZMcSally,20180300,Gravis Marketing,6/27/18,925,39,,2018,1,0,1,-4.106799945,55.1,-132,,
2018,Arizona,2018AZSinema,20180300,Gravis Marketing,6/27/18,925,43,,2018,0,1,1,-4.106799945,55.1,-132,,
2018,California,2018CAde Leon,20180500,SurveyUSA,6/26/18,559,24,,2018,1,0,1,10.76322564,55.1,-133,,
2018,California,2018CAFeinstein,20180500,SurveyUSA,6/26/18,559,46,,2018,0,1,1,10.76322564,55.1,-133,,
2018,Nevada,2018NVHeller,20182800,Gravis Marketing,6/23/18,630,41,,2018,1,0,1,0.039999588,55.1,-136,,
2018,Nevada,2018NVRosen,20182800,Gravis Marketing,6/23/18,630,45,,2018,0,1,1,0.039999588,55.1,-136,,
2018,Arizona,2018AZMcSally,20180300,Emerson College,6/21/18,650,32,,2018,1,0,1,-4.106799945,55.1,-138,,
2018,Arizona,2018AZSinema,20180300,Emerson College,6/21/18,650,40,,2018,0,1,1,-4.106799945,55.1,-138,,
2018,Pennsylvania,2018PABarletta,20183800,Suffolk University,6/21/18,500,31.6,,2018,1,0,1,0.390350973,55.1,-138,,
2018,Pennsylvania,2018PACasey,20183800,Suffolk University,6/21/18,500,47,,2018,0,1,1,0.390350973,55.1,-138,,
2018,Virginia,2018VAKaine,20184600,Quinnipiac University,6/21/18,1153,54,,2018,0,1,1,0.727101238,55.1,-138,,
2018,Virginia,2018VAStewart,20184600,Quinnipiac University,6/21/18,1153,36,,2018,1,0,1,0.727101238,55.1,-138,,
2018,Florida,2018FLNelson,20180900,YouGov,6/19/18,839,41,,2018,0,1,1,-1.790610365,55.1,-140,,
2018,Florida,2018FLScott,20180900,YouGov,6/19/18,839,46,,2018,1,0,1,-1.790610365,55.1,-140,,
2018,Texas,2018TXCruz,20184300,YouGov,6/19/18,821,50,,2018,1,0,1,-7.023984994,55.1,-140,,
2018,Texas,2018TXO'Rourke,20184300,YouGov,6/19/18,821,40,,2018,0,1,1,-7.023984994,55.1,-140,,
2018,Arizona,2018AZMcSally,20180300,YouGov,6/19/18,1001,34,,2018,1,0,1,-4.106799945,55.1,-140,,
2018,Arizona,2018AZSinema,20180300,YouGov,6/19/18,1001,41,,2018,0,1,1,-4.106799945,55.1,-140,,
2018,Florida,2018FLNelson,20180900,Public Policy Polling,6/18/18,1308,48,,2018,0,1,1,-1.790610365,55.1,-141,,
2018,Florida,2018FLScott,20180900,Public Policy Polling,6/18/18,1308,46,,2018,1,0,1,-1.790610365,55.1,-141,,
2018,Arizona,2018AZMcSally,20180300,Marist College,6/17/18,839,38,,2018,1,0,1,-4.106799945,55.1,-142,,
2018,Arizona,2018AZSinema,20180300,Marist College,6/17/18,839,49,,2018,0,1,1,-4.106799945,55.1,-142,,
2018,Florida,2018FLNelson,20180900,Marist College,6/17/18,947,49,,2018,0,1,1,-1.790610365,55.1,-142,,
2018,Florida,2018FLScott,20180900,Marist College,6/17/18,947,45,,2018,1,0,1,-1.790610365,55.1,-142,,
2018,Ohio,2018OHBrown,20183500,Marist College,6/17/18,778,51,,2018,0,1,1,-4.171365879,55.1,-142,,
2018,Ohio,2018OHRenacci,20183500,Marist College,6/17/18,778,38,,2018,1,0,1,-4.171365879,55.1,-142,,
2018,West Virginia,2018WVManchin,20184800,Monmouth University,6/14/18,527,50.5,,2018,0,1,1,-13.38955503,55.1,-145,,
2018,West Virginia,2018WVMorrisey,20184800,Monmouth University,6/14/18,527,42.5,,2018,1,0,1,-13.38955503,55.1,-145,,
2018,North Dakota,2018NDCramer,20183400,Mason-Dixon Polling & Research Inc.,6/13/18,625,48,,2018,1,0,1,-15.10961444,55.1,-146,,
2018,North Dakota,2018NDHeitkamp,20183400,Mason-Dixon Polling & Research Inc.,6/13/18,625,44,,2018,0,1,1,-15.10961444,55.1,-146,,
2018,Wisconsin,2018WIBaldwin,20184900,Marquette University Law School,6/13/18,800,49,,2018,0,1,1,-1.482069759,55.1,-146,,
2018,Wisconsin,2018WIVukmir,20184900,Marquette University Law School,6/13/18,800,40,,2018,1,0,1,-1.482069759,55.1,-146,,
2018,West Virginia,2018WVManchin,20184800,Public Policy Polling,6/12/18,633,49,,2018,0,1,1,-13.38955503,55.1,-147,,
2018,West Virginia,2018WVMorrisey,20184800,Public Policy Polling,6/12/18,633,42,,2018,1,0,1,-13.38955503,55.1,-147,,
2018,Arizona,2018AZMcSally,20180300,SurveyMonkey,6/11/18,1209,46,,2018,1,0,1,-4.106799945,55.1,-148,,
2018,Arizona,2018AZSinema,20180300,SurveyMonkey,6/11/18,1209,50,,2018,0,1,1,-4.106799945,55.1,-148,,
2018,Florida,2018FLNelson,20180900,SurveyMonkey,6/11/18,990,45,,2018,0,1,1,-1.790610365,55.1,-148,,
2018,Florida,2018FLScott,20180900,SurveyMonkey,6/11/18,990,52,,2018,1,0,1,-1.790610365,55.1,-148,,
2018,Indiana,2018INBraun,20181400,SurveyMonkey,6/11/18,850,51,,2018,1,0,1,-8.112056678,55.1,-148,,
2018,Indiana,2018INDonnelly,20181400,SurveyMonkey,6/11/18,850,46,,2018,0,1,1,-8.112056678,55.1,-148,,
2018,Michigan,2018MIJames,20182200,SurveyMonkey,6/11/18,901,43,,2018,1,0,0,0.110617903,55.1,-148,,
2018,Michigan,2018MIStabenow,20182200,SurveyMonkey,6/11/18,808,53,,2018,0,1,1,0.110617903,55.1,-148,,
2018,Missouri,2018MOHawley,20182500,Global Strategy Group,6/11/18,804,41,,2018,1,0,1,-6.881433406,55.1,-148,,
2018,Missouri,2018MOHawley,20182500,SurveyMonkey,6/11/18,953,49,,2018,1,0,1,-6.881433406,55.1,-148,,
2018,Missouri,2018MOMcCaskill,20182500,Global Strategy Group,6/11/18,804,47,,2018,0,1,1,-6.881433406,55.1,-148,,
2018,Missouri,2018MOMcCaskill,20182500,SurveyMonkey,6/11/18,953,49,,2018,0,1,1,-6.881433406,55.1,-148,,
